year,county,B19013_001E, B19013A_001E, B19013B_001E, B19013C_001E, B19013D_001E, B19013E_001E, B19013F_001E, B19013G_001E, B19013H_001E, B19013I_001E,state,county 1
01/01/2013 12:00:00 AM,"Petersburg city, Virginia",34424,43683,31557,49000,53542,-666666666,29712,36625,43571,34500,51,730
01/01/2013 12:00:00 AM,"Poquoson city, Virginia",81892,81831,-666666666,-666666666,63021,-666666666,-666666666,102500,81549,91538,51,735
01/01/2013 12:00:00 AM,"Portsmouth city, Virginia",46166,55256,37408,43563,47562,-666666666,50741,48203,57003,37750,51,740
01/01/2013 12:00:00 AM,"Radford city, Virginia",30714,31268,28646,-666666666,39911,-666666666,-666666666,15774,32210,25588,51,750
01/01/2013 12:00:00 AM,"Richmond city, Virginia",40496,55051,29575,36000,34129,-666666666,31086,40548,56230,32286,51,760
01/01/2013 12:00:00 AM,"Roanoke city, Virginia",38145,42962,29959,55563,28914,-666666666,26377,36467,43282,26861,51,770
01/01/2013 12:00:00 AM,"Salem city, Virginia",48733,50687,31354,-666666666,35625,-666666666,-666666666,104044,50785,61277,51,775
01/01/2013 12:00:00 AM,"Staunton city, Virginia",38501,39612,29974,-666666666,38523,-666666666,-666666666,27120,39787,30921,51,790
01/01/2013 12:00:00 AM,"Suffolk city, Virginia",66085,80169,47205,2499,76250,-666666666,39375,66625,80173,66500,51,800
01/01/2013 12:00:00 AM,"Virginia Beach city, Virginia",65219,69517,52853,63304,70821,76094,53805,54437,70148,57888,51,810
01/01/2013 12:00:00 AM,"Waynesboro city, Virginia",44847,46024,29526,-666666666,72083,-666666666,19813,45956,46124,25769,51,820
01/01/2013 12:00:00 AM,"Williamsburg city, Virginia",48616,53568,35429,-666666666,43750,-666666666,-666666666,28333,53998,55096,51,830
01/01/2013 12:00:00 AM,"Winchester city, Virginia",44200,46259,40097,-666666666,39526,-666666666,31591,23525,47294,27563,51,840
01/01/2014 12:00:00 AM,"Accomack County, Virginia",39389,44695,28002,84861,85625,-666666666,27135,28286,45196,41268,51,001
01/01/2014 12:00:00 AM,"Albemarle County, Virginia",67958,72172,39312,46250,72419,-666666666,47500,57566,72741,48911,51,003
01/01/2014 12:00:00 AM,"Alleghany County, Virginia",45183,46154,30795,-666666666,-666666666,-666666666,-666666666,75313,46250,45417,51,005
01/01/2014 12:00:00 AM,"Amelia County, Virginia",55870,65913,43066,43011,-666666666,-666666666,-666666666,-666666666,65913,-666666666,51,007
01/01/2014 12:00:00 AM,"Amherst County, Virginia",44765,49429,30669,61055,65104,-666666666,-666666666,64464,49479,33068,51,009
01/01/2014 12:00:00 AM,"Appomattox County, Virginia",47927,51741,33400,-666666666,-666666666,-666666666,-666666666,53750,51487,-666666666,51,011
01/01/2014 12:00:00 AM,"Arlington County, Virginia",105120,118384,60134,55855,88240,176806,39107,116250,121855,63641,51,013
01/01/2014 12:00:00 AM,"Augusta County, Virginia",54018,54666,29537,24192,9968,-666666666,27180,49032,54508,65446,51,015
01/01/2014 12:00:00 AM,"Bath County, Virginia",46153,46903,41219,-666666666,-666666666,-666666666,-666666666,-666666666,47604,-666666666,51,017
01/01/2014 12:00:00 AM,"Bedford County, Virginia",56043,57572,39852,83529,47616,-666666666,-666666666,93125,57522,77986,51,019
01/01/2014 12:00:00 AM,"Bland County, Virginia",43508,43635,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,43673,-666666666,51,021
01/01/2014 12:00:00 AM,"Botetourt County, Virginia",63011,64225,42014,-666666666,-666666666,-666666666,61625,69306,64217,77875,51,023
01/01/2014 12:00:00 AM,"Brunswick County, Virginia",37028,44426,28308,-666666666,-666666666,-666666666,-666666666,29398,44980,38194,51,025
01/01/2014 12:00:00 AM,"Buchanan County, Virginia",29678,29712,-666666666,-666666666,51500,-666666666,-666666666,-666666666,29824,-666666666,51,027
01/01/2014 12:00:00 AM,"Buckingham County, Virginia",38484,43581,31037,-666666666,-666666666,-666666666,-666666666,29750,43581,-666666666,51,029
01/01/2014 12:00:00 AM,"Campbell County, Virginia",47055,48484,43433,14833,36129,-666666666,61210,26442,47898,61875,51,031
01/01/2014 12:00:00 AM,"Caroline County, Virginia",58417,60936,51947,52000,37727,-666666666,51667,52019,60574,68031,51,033
01/01/2014 12:00:00 AM,"Carroll County, Virginia",33495,33681,28036,-666666666,-666666666,-666666666,-666666666,-666666666,33714,31131,51,035
01/01/2014 12:00:00 AM,"Charles City County, Virginia",48088,58713,40214,55000,49167,-666666666,41875,46563,57831,93068,51,036
01/01/2014 12:00:00 AM,"Charlotte County, Virginia",34820,38097,24574,-666666666,-666666666,-666666666,-666666666,60714,38153,2499,51,037
01/01/2014 12:00:00 AM,"Chesterfield County, Virginia",72514,75897,61889,46705,85164,-666666666,45352,75671,77712,48440,51,041
01/01/2014 12:00:00 AM,"Clarke County, Virginia",75508,77234,30563,38750,250001,-666666666,-666666666,109135,77397,75398,51,043
01/01/2014 12:00:00 AM,"Craig County, Virginia",46658,46467,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,46467,-666666666,51,045
01/01/2014 12:00:00 AM,"Culpeper County, Virginia",65235,68285,45399,-666666666,69821,-666666666,39493,36889,68379,59141,51,047
01/01/2014 12:00:00 AM,"Cumberland County, Virginia",41484,47286,29375,-666666666,-666666666,-666666666,-666666666,-666666666,47286,-666666666,51,049
01/01/2014 12:00:00 AM,"Dickenson County, Virginia",33106,33100,23750,-666666666,-666666666,-666666666,-666666666,42083,33062,56458,51,051
01/01/2014 12:00:00 AM,"Dinwiddie County, Virginia",52328,55287,44821,-666666666,-666666666,-666666666,-666666666,80972,54949,68789,51,053
01/01/2014 12:00:00 AM,"Essex County, Virginia",42143,45867,36548,68393,-666666666,-666666666,-666666666,53646,44898,54875,51,057
01/01/2014 12:00:00 AM,"Fairfax County, Virginia",112102,123929,80442,74938,106549,157581,61897,86850,130299,74169,51,059
01/01/2014 12:00:00 AM,"Fauquier County, Virginia",92078,95784,47232,-666666666,92273,-666666666,91667,90990,97379,48351,51,061
01/01/2014 12:00:00 AM,"Floyd County, Virginia",47543,48750,19097,-666666666,-666666666,-666666666,-666666666,12204,48675,43750,51,063
01/01/2014 12:00:00 AM,"Fluvanna County, Virginia",64641,66515,46932,-666666666,101500,-666666666,35833,58594,66786,35556,51,065
01/01/2014 12:00:00 AM,"Franklin County, Virginia",44827,47680,33952,16648,-666666666,-666666666,18472,48839,48244,30345,51,067
01/01/2014 12:00:00 AM,"Frederick County, Virginia",68719,68884,67583,56250,55833,-666666666,70500,73555,68864,61146,51,069
01/01/2014 12:00:00 AM,"Giles County, Virginia",45919,46189,37917,-666666666,-666666666,-666666666,-666666666,-666666666,46185,39438,51,071
01/01/2014 12:00:00 AM,"Gloucester County, Virginia",60980,61365,52763,102125,-666666666,-666666666,76987,65875,61250,76979,51,073
01/01/2014 12:00:00 AM,"Goochland County, Virginia",82460,91709,39764,-666666666,154643,-666666666,-666666666,-666666666,91329,78542,51,075
01/01/2014 12:00:00 AM,"Grayson County, Virginia",28892,29031,11667,-666666666,-666666666,-666666666,-666666666,9786,29264,21951,51,077
01/01/2014 12:00:00 AM,"Greene County, Virginia",63739,66004,34531,-666666666,97750,-666666666,-666666666,38988,65556,86406,51,079
01/01/2014 12:00:00 AM,"Greensville County, Virginia",38933,51367,32368,-666666666,-666666666,-666666666,-666666666,-666666666,51577,-666666666,51,081
01/01/2014 12:00:00 AM,"Halifax County, Virginia",35093,39175,27157,-666666666,56176,-666666666,28995,33417,39758,22500,51,083
01/01/2014 12:00:00 AM,"Hanover County, Virginia",77550,80346,57024,37303,76728,-666666666,51008,63000,80370,69091,51,085
01/01/2014 12:00:00 AM,"Henrico County, Virginia",61438,69747,45147,45417,84277,160819,46536,45083,70581,44696,51,087
01/01/2014 12:00:00 AM,"Henry County, Virginia",34344,35820,28782,-666666666,39167,-666666666,40667,27679,36212,26954,51,089
01/01/2014 12:00:00 AM,"Highland County, Virginia",44132,43993,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,43993,-666666666,51,091
01/01/2014 12:00:00 AM,"Isle of Wight County, Virginia",65910,72452,44188,-666666666,118125,-666666666,-666666666,48200,72069,101446,51,093
01/01/2014 12:00:00 AM,"James City County, Virginia",76705,81108,47794,74583,114148,-666666666,59028,70147,82203,61509,51,095
01/01/2014 12:00:00 AM,"King and Queen County, Virginia",47804,53687,40673,-666666666,-666666666,-666666666,-666666666,-666666666,53639,120089,51,097
01/01/2014 12:00:00 AM,"King George County, Virginia",83071,83154,80294,-666666666,52438,-666666666,54712,140938,82153,186469,51,099
01/01/2014 12:00:00 AM,"King William County, Virginia",63560,67792,55464,47969,19102,-666666666,-666666666,48333,67874,-666666666,51,101
01/01/2014 12:00:00 AM,"Lancaster County, Virginia",49456,58152,27958,-666666666,140114,-666666666,-666666666,20750,57989,140750,51,103
01/01/2014 12:00:00 AM,"Lee County, Virginia",31264,31673,17429,-666666666,-666666666,-666666666,-666666666,-666666666,31639,44063,51,105
01/01/2014 12:00:00 AM,"Loudoun County, Virginia",123966,126017,98856,69375,137300,77500,78567,119464,130823,77300,51,107
01/01/2014 12:00:00 AM,"Louisa County, Virginia",57126,59804,43318,40208,102891,-666666666,53456,56397,60230,47156,51,109
01/01/2014 12:00:00 AM,"Lunenburg County, Virginia",37881,43920,29806,-666666666,-666666666,-666666666,25598,22857,43812,25924,51,111
01/01/2014 12:00:00 AM,"Madison County, Virginia",51641,52758,30236,-666666666,-666666666,-666666666,-666666666,69821,52681,-666666666,51,113
01/01/2014 12:00:00 AM,"Mathews County, Virginia",63157,65291,44497,-666666666,-666666666,-666666666,-666666666,-666666666,65394,-666666666,51,115
01/01/2014 12:00:00 AM,"Mecklenburg County, Virginia",37756,45107,24894,-666666666,40750,-666666666,35083,2499,45122,35250,51,117
01/01/2014 12:00:00 AM,"Middlesex County, Virginia",54452,63479,29522,-666666666,-666666666,-666666666,-666666666,-666666666,62938,143750,51,119
01/01/2014 12:00:00 AM,"Montgomery County, Virginia",44810,47367,30382,50977,26981,-666666666,15000,26818,47713,20703,51,121
01/01/2014 12:00:00 AM,"Nelson County, Virginia",50131,53139,26563,-666666666,-666666666,-666666666,-666666666,-666666666,52527,56920,51,125
01/01/2014 12:00:00 AM,"New Kent County, Virginia",73030,73820,63798,121250,-666666666,-666666666,-666666666,75250,73150,-666666666,51,127
01/01/2014 12:00:00 AM,"Northampton County, Virginia",34656,51032,17063,-666666666,61750,-666666666,-666666666,175833,50974,43304,51,131
01/01/2014 12:00:00 AM,"Northumberland County, Virginia",50774,59042,28350,-666666666,-666666666,-666666666,-666666666,-666666666,59162,-666666666,51,133
01/01/2014 12:00:00 AM,"Nottoway County, Virginia",35911,42762,26944,-666666666,-666666666,-666666666,70317,23995,43401,19643,51,135
01/01/2014 12:00:00 AM,"Orange County, Virginia",63538,64916,41140,-666666666,76429,-666666666,93068,20147,64776,75833,51,137
01/01/2014 12:00:00 AM,"Page County, Virginia",43063,43292,41750,-666666666,22500,-666666666,-666666666,11591,43451,33362,51,139
01/01/2014 12:00:00 AM,"Patrick County, Virginia",34753,34858,37273,-666666666,-666666666,-666666666,-666666666,28261,35370,28304,51,141
01/01/2014 12:00:00 AM,"Pittsylvania County, Virginia",42311,44931,34183,-666666666,100227,-666666666,23651,48750,45184,24638,51,143
01/01/2014 12:00:00 AM,"Powhatan County, Virginia",75447,80321,40993,-666666666,160750,-666666666,-666666666,82981,80559,67426,51,145
01/01/2014 12:00:00 AM,"Prince Edward County, Virginia",37238,47969,25348,-666666666,118056,-666666666,-666666666,6467,47741,64722,51,147
01/01/2014 12:00:00 AM,"Prince George County, Virginia",61071,68799,54640,76250,53906,158226,19521,69063,69929,43979,51,149
01/01/2014 12:00:00 AM,"Prince William County, Virginia",98514,104452,86759,65655,97746,133113,79474,86958,112184,70211,51,153
01/01/2014 12:00:00 AM,"Pulaski County, Virginia",45635,45327,48359,-666666666,-666666666,-666666666,-666666666,113219,45335,58125,51,155
01/01/2014 12:00:00 AM,"Rappahannock County, Virginia",59753,61399,46164,-666666666,-666666666,-666666666,-666666666,48110,61445,42333,51,157
01/01/2014 12:00:00 AM,"Richmond County, Virginia",47199,50222,28542,-666666666,-666666666,-666666666,-666666666,97750,50585,30625,51,159
01/01/2014 12:00:00 AM,"Roanoke County, Virginia",60950,61299,42357,96146,86806,-666666666,138287,32664,61250,50526,51,161
01/01/2014 12:00:00 AM,"Rockbridge County, Virginia",48550,49363,20104,-666666666,55909,-666666666,31736,47617,49281,44750,51,163
01/01/2014 12:00:00 AM,"Rockingham County, Virginia",53728,54129,49167,44911,71528,-666666666,32530,44844,54815,34885,51,165
01/01/2014 12:00:00 AM,"Russell County, Virginia",34768,34891,32844,-666666666,-666666666,-666666666,-666666666,39375,34996,17083,51,167
01/01/2014 12:00:00 AM,"Scott County, Virginia",36579,36549,76719,-666666666,-666666666,-666666666,-666666666,21974,36367,42279,51,169
01/01/2014 12:00:00 AM,"Shenandoah County, Virginia",47936,48382,48077,45938,58922,-666666666,34510,31563,49842,33455,51,171
01/01/2014 12:00:00 AM,"Smyth County, Virginia",37880,38403,28065,-666666666,31250,-666666666,-666666666,40208,38446,42833,51,173
01/01/2014 12:00:00 AM,"Southampton County, Virginia",49690,60833,34364,74167,-666666666,-666666666,-666666666,38750,61204,18173,51,175
01/01/2014 12:00:00 AM,"Spotsylvania County, Virginia",78505,82455,68750,61384,78182,36031,54993,80000,81926,65640,51,177
01/01/2014 12:00:00 AM,"Stafford County, Virginia",98721,99237,105628,110313,76667,-666666666,60293,102857,99533,71281,51,179
01/01/2014 12:00:00 AM,"Surry County, Virginia",51527,56591,42443,-666666666,-666666666,-666666666,-666666666,76765,56553,-666666666,51,181
01/01/2014 12:00:00 AM,"Sussex County, Virginia",36972,48571,29420,-666666666,-666666666,-666666666,23750,-666666666,48214,33750,51,183
01/01/2014 12:00:00 AM,"Tazewell County, Virginia",36248,36758,15210,-666666666,172571,-666666666,-666666666,54300,36738,102888,51,185
01/01/2014 12:00:00 AM,"Warren County, Virginia",60560,61699,42000,39875,37438,-666666666,-666666666,58654,62038,43393,51,187
01/01/2014 12:00:00 AM,"Washington County, Virginia",42458,42565,33869,-666666666,61250,-666666666,28155,56250,42750,27560,51,191
01/01/2014 12:00:00 AM,"Westmoreland County, Virginia",48750,50913,40779,-666666666,-666666666,-666666666,-666666666,12308,50564,53594,51,193
01/01/2014 12:00:00 AM,"Wise County, Virginia",37357,37687,11433,-666666666,67639,-666666666,75893,26250,37633,51250,51,195
01/01/2014 12:00:00 AM,"Wythe County, Virginia",40185,40223,35357,-666666666,37083,-666666666,-666666666,-666666666,40342,36172,51,197
01/01/2014 12:00:00 AM,"York County, Virginia",80900,85045,59327,64010,96806,-666666666,62981,76563,85341,73309,51,199
01/01/2014 12:00:00 AM,"Alexandria city, Virginia",87319,105775,53890,72813,92188,-666666666,52991,74308,111602,57110,51,510
01/01/2014 12:00:00 AM,"Bristol city, Virginia",33616,35020,25650,-666666666,-666666666,-666666666,-666666666,21818,35202,-666666666,51,520
01/01/2014 12:00:00 AM,"Buena Vista city, Virginia",32789,32972,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,33113,-666666666,51,530
01/01/2014 12:00:00 AM,"Charlottesville city, Virginia",47218,53524,31550,66304,33000,-666666666,36667,52896,52527,63426,51,540
01/01/2014 12:00:00 AM,"Chesapeake city, Virginia",70176,77459,53412,48720,91993,47813,57406,74897,77955,70339,51,550
01/01/2014 12:00:00 AM,"Colonial Heights city, Virginia",52529,54719,40902,-666666666,51875,-666666666,46283,64167,54496,55677,51,570
01/01/2014 12:00:00 AM,"Covington city, Virginia",38176,43406,31339,-666666666,-666666666,-666666666,-666666666,28412,43406,-666666666,51,580
01/01/2014 12:00:00 AM,"Danville city, Virginia",32173,38273,27196,20313,48409,-666666666,45645,15208,38466,41538,51,590
01/01/2014 12:00:00 AM,"Emporia city, Virginia",30240,47807,23384,-666666666,51375,-666666666,-666666666,-666666666,47807,-666666666,51,595
01/01/2014 12:00:00 AM,"Fairfax city, Virginia",100584,105848,90709,62386,106827,-666666666,80842,83654,111679,72057,51,600
01/01/2014 12:00:00 AM,"Falls Church city, Virginia",120500,134529,78828,-666666666,71818,-666666666,111818,56429,137708,87734,51,610
01/01/2014 12:00:00 AM,"Franklin city, Virginia",33133,49232,26102,-666666666,-666666666,-666666666,-666666666,-666666666,49453,-666666666,51,620
01/01/2014 12:00:00 AM,"Fredericksburg city, Virginia",49454,56746,41741,16823,107596,-666666666,40061,71538,58514,40225,51,630
01/01/2014 12:00:00 AM,"Galax city, Virginia",30430,30477,24826,-666666666,-666666666,-666666666,-666666666,24000,30026,50877,51,640
01/01/2014 12:00:00 AM,"Hampton city, Virginia",49879,60053,40317,18750,48561,-666666666,41500,51971,59946,55185,51,650
01/01/2014 12:00:00 AM,"Harrisonburg city, Virginia",38807,39865,29985,-666666666,19886,-666666666,62222,22386,39890,40910,51,660
01/01/2014 12:00:00 AM,"Hopewell city, Virginia",39156,42103,32694,-666666666,62165,-666666666,50669,22039,42235,44904,51,670
01/01/2014 12:00:00 AM,"Lexington city, Virginia",36840,33958,49618,-666666666,33250,-666666666,-666666666,-666666666,33802,-666666666,51,678
01/01/2014 12:00:00 AM,"Lynchburg city, Virginia",39391,46334,25134,34524,63636,-666666666,17031,14750,46126,45379,51,680
01/01/2014 12:00:00 AM,"Manassas city, Virginia",71215,75419,59491,-666666666,58929,-666666666,46176,66771,86514,54181,51,683
01/01/2014 12:00:00 AM,"Manassas Park city, Virginia",73460,73655,72691,-666666666,99531,-666666666,40893,71250,82593,59436,51,685
01/01/2014 12:00:00 AM,"Martinsville city, Virginia",27746,35634,21599,-666666666,-666666666,-666666666,55583,41000,35672,51094,51,690
01/01/2014 12:00:00 AM,"Newport News city, Virginia",51000,60807,39167,49125,49632,51667,34146,42471,61401,47361,51,700
01/01/2014 12:00:00 AM,"Norfolk city, Virginia",44150,55059,32630,43986,53026,68039,38182,37287,55986,41838,51,710
01/01/2014 12:00:00 AM,"Norton city, Virginia",36148,32882,72845,-666666666,-666666666,-666666666,-666666666,-666666666,32882,-666666666,51,720
01/01/2014 12:00:00 AM,"Petersburg city, Virginia",33927,47315,30697,-666666666,12035,-666666666,65321,40694,48628,40313,51,730
01/01/2014 12:00:00 AM,"Poquoson city, Virginia",83460,83769,103583,-666666666,59318,-666666666,-666666666,95417,83526,91161,51,735
01/01/2014 12:00:00 AM,"Portsmouth city, Virginia",46239,54588,37535,39583,39797,-666666666,39583,50192,55085,36833,51,740
01/01/2014 12:00:00 AM,"Radford city, Virginia",30284,30513,29063,-666666666,126528,-666666666,-666666666,16116,30895,25368,51,750
01/01/2014 12:00:00 AM,"Richmond city, Virginia",41331,56299,29655,37000,44881,-666666666,31250,39375,57425,34583,51,760
01/01/2014 12:00:00 AM,"Roanoke city, Virginia",39530,43926,29780,55395,34122,-666666666,32813,39167,44113,35996,51,770
01/01/2014 12:00:00 AM,"Salem city, Virginia",50590,51532,33586,-666666666,35227,-666666666,-666666666,44904,51651,63551,51,775
01/01/2014 12:00:00 AM,"Staunton city, Virginia",39982,41384,32757,-666666666,38750,-666666666,-666666666,27235,41517,31875,51,790
01/01/2014 12:00:00 AM,"Suffolk city, Virginia",66822,80021,47722,-666666666,87794,-666666666,55369,69201,79895,67022,51,800
01/01/2014 12:00:00 AM,"Virginia Beach city, Virginia",67001,71516,52248,65357,73840,130417,49423,60548,72253,56317,51,810
01/01/2014 12:00:00 AM,"Waynesboro city, Virginia",45499,46362,26588,-666666666,80682,-666666666,48452,46786,46427,29659,51,820
01/01/2014 12:00:00 AM,"Williamsburg city, Virginia",48057,54157,29602,-666666666,55625,-666666666,-666666666,49205,54614,47500,51,830
01/01/2014 12:00:00 AM,"Winchester city, Virginia",44731,46273,41118,-666666666,41121,-666666666,37536,19472,47665,33793,51,840
